Year,Month_No,Month,Round,State,Station Code,Station Name,pH
2017.0,10,October,2,Bihar,10114," MAA AMBIKA ASTHAN, AAMI, SARAN",7.15
2017.0,11,November,2,Bihar,10114," MAA AMBIKA ASTHAN, AAMI, SARAN",7.37
2017.0,12,December,1,Bihar,10114," MAA AMBIKA ASTHAN, AAMI, SARAN",7.46
2017.0,1,January,1,Bihar,3114,"RIVER GANGA NEAR DANAPUR (NEAR PIPA PUL) ,PATNA",7.7
2017.0,2,February,1,Bihar,3114,"RIVER GANGA NEAR DANAPUR (NEAR PIPA PUL) ,PATNA",8.38
2017.0,3,March,1,Bihar,3114,"RIVER GANGA NEAR DANAPUR (NEAR PIPA PUL) ,PATNA",7.99
2017.0,4,April,1,Bihar,3114,"RIVER GANGA NEAR DANAPUR (NEAR PIPA PUL) ,PATNA",8.55
2017.0,5,May,1,Bihar,3114,"RIVER GANGA NEAR DANAPUR (NEAR PIPA PUL) ,PATNA",8.5
2017.0,6,June,1,Bihar,3114,"RIVER GANGA NEAR DANAPUR (NEAR PIPA PUL) ,PATNA",8.03
2017.0,7,July,1,Bihar,3114,"RIVER GANGA NEAR DANAPUR (NEAR PIPA PUL) ,PATNA",7.18
2017.0,8,August,1,Bihar,3114,"RIVER GANGA NEAR DANAPUR (NEAR PIPA PUL) ,PATNA",7.72
2017.0,9,September,1,Bihar,3114,"RIVER GANGA NEAR DANAPUR (NEAR PIPA PUL) ,PATNA",7.64
2017.0,10,October,1,Bihar,3114,"RIVER GANGA NEAR DANAPUR (NEAR PIPA PUL) ,PATNA",7.46
2017.0,11,November,2,Bihar,3114,"RIVER GANGA NEAR DANAPUR (NEAR PIPA PUL) ,PATNA",8.09
2017.0,12,December,1,Bihar,3114,"RIVER GANGA NEAR DANAPUR (NEAR PIPA PUL) ,PATNA",7.89
2017.0,1,January,1,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",7.5
2017.0,2,February,1,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",8.46
2017.0,3,March,1,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",8.01
2017.0,4,April,1,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",8.43
2017.0,5,May,1,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",8.2
2017.0,6,June,1,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",8.3
2017.0,7,July,1,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",7.98
2017.0,8,August,1,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",7.82
2017.0,9,September,1,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",7.76
2017.0,10,October,1,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",8.0
2017.0,11,November,2,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",8.0
2017.0,12,December,1,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",7.52
2017.0,1,January,1,Bihar,2552," GANDHIGHAT, NIT PATNA",7.4
2017.0,2,February,1,Bihar,2552," GANDHIGHAT, NIT PATNA",8.84
2017.0,3,March,1,Bihar,2552," GANDHIGHAT, NIT PATNA",8.05
2017.0,4,April,1,Bihar,2552," GANDHIGHAT, NIT PATNA",8.44
2017.0,5,May,1,Bihar,2552," GANDHIGHAT, NIT PATNA",7.8
2017.0,6,June,1,Bihar,2552," GANDHIGHAT, NIT PATNA",8.27
2017.0,7,July,1,Bihar,2552," GANDHIGHAT, NIT PATNA",7.69
2017.0,8,August,1,Bihar,2552," GANDHIGHAT, NIT PATNA",7.34
2017.0,9,September,1,Bihar,2552," GANDHIGHAT, NIT PATNA",7.45
2017.0,10,October,1,Bihar,2552," GANDHIGHAT, NIT PATNA",7.95
2017.0,11,November,2,Bihar,2552," GANDHIGHAT, NIT PATNA",7.82
2017.0,12,December,1,Bihar,2552," GANDHIGHAT, NIT PATNA",7.83
2017.0,10,October,1,Bihar,10115," GULABI GHAT, PATNA",7.72
2017.0,11,November,2,Bihar,10115," GULABI GHAT, PATNA",7.1
2017.0,12,December,1,Bihar,10115," GULABI GHAT, PATNA",7.82
2017.0,1,January,1,Bihar,1079," PATNA D/S (GANGA BRIDGE), GAIGHAT, PATNA",7.61
2017.0,2,February,1,Bihar,1079," PATNA D/S (GANGA BRIDGE), GAIGHAT, PATNA",8.6
2017.0,3,March,1,Bihar,1079," PATNA D/S (GANGA BRIDGE), GAIGHAT, PATNA",7.84
2017.0,4,April,1,Bihar,1079," PATNA D/S (GANGA BRIDGE), GAIGHAT, PATNA",8.74
2017.0,5,May,1,Bihar,1079," PATNA D/S (GANGA BRIDGE), GAIGHAT, PATNA",7.92
2017.0,6,June,1,Bihar,1079," PATNA D/S (GANGA BRIDGE), GAIGHAT, PATNA",8.14
2017.0,7,July,1,Bihar,1079," PATNA D/S (GANGA BRIDGE), GAIGHAT, PATNA",8.0
2017.0,8,August,1,Bihar,1079," PATNA D/S (GANGA BRIDGE), GAIGHAT, PATNA",7.24
2017.0,9,September,1,Bihar,1079," PATNA D/S (GANGA BRIDGE), GAIGHAT, PATNA",7.5
2017.0,10,October,1,Bihar,1079," PATNA D/S (GANGA BRIDGE), GAIGHAT, PATNA",7.98
2017.0,11,November,2,Bihar,1079," PATNA D/S (GANGA BRIDGE), GAIGHAT, PATNA",7.01
2017.0,12,December,1,Bihar,1079," PATNA D/S (GANGA BRIDGE), GAIGHAT, PATNA",7.86
2017.0,1,January,1,Bihar,3122," MALSALAMI, PATNA CITY, PATNA",7.76
2017.0,2,February,1,Bihar,3122," MALSALAMI, PATNA CITY, PATNA",8.48
2017.0,3,March,1,Bihar,3122," MALSALAMI, PATNA CITY, PATNA",7.96
2017.0,4,April,1,Bihar,3122," MALSALAMI, PATNA CITY, PATNA",8.7
2017.0,5,May,1,Bihar,3122," MALSALAMI, PATNA CITY, PATNA",8.2
2017.0,6,June,1,Bihar,3122," MALSALAMI, PATNA CITY, PATNA",8.43
2017.0,7,July,1,Bihar,3122," MALSALAMI, PATNA CITY, PATNA",7.81
2017.0,8,August,1,Bihar,3122," MALSALAMI, PATNA CITY, PATNA",7.52
2017.0,9,September,1,Bihar,3122," MALSALAMI, PATNA CITY, PATNA",7.8
2017.0,10,October,1,Bihar,3122," MALSALAMI, PATNA CITY, PATNA",7.97
2017.0,11,November,2,Bihar,3122," MALSALAMI, PATNA CITY, PATNA",7.91
2017.0,12,December,1,Bihar,3122," MALSALAMI, PATNA CITY, PATNA",7.92
2017.0,3,March,1,Bihar,10122," TRIVENI GHAT, PATNA",8.29
2017.0,4,April,1,Bihar,10122," TRIVENI GHAT, PATNA",8.53
2017.0,5,May,1,Bihar,10122," TRIVENI GHAT, PATNA",8.6
2017.0,6,June,1,Bihar,10122," TRIVENI GHAT, PATNA",7.67
2017.0,7,July,1,Bihar,10122," TRIVENI GHAT, PATNA",7.78
2017.0,8,August,1,Bihar,10122," TRIVENI GHAT, PATNA",7.54
2017.0,9,September,1,Bihar,10122," TRIVENI GHAT, PATNA",7.82
2017.0,10,October,1,Bihar,10122," TRIVENI GHAT, PATNA",7.45
2017.0,11,November,2,Bihar,10122," TRIVENI GHAT, PATNA",7.52
2017.0,12,December,1,Bihar,10122," TRIVENI GHAT, PATNA",7.96
2017.0,1,January,1,Bihar,2553," KEWALA GHAT,FATUHA, PATNA",7.79
2017.0,2,February,1,Bihar,2553," KEWALA GHAT,FATUHA, PATNA",8.35
2017.0,3,March,1,Bihar,2553," KEWALA GHAT,FATUHA, PATNA",8.03
2017.0,4,April,1,Bihar,2553," KEWALA GHAT,FATUHA, PATNA",8.32
2017.0,5,May,1,Bihar,2553," KEWALA GHAT,FATUHA, PATNA",8.8
2017.0,6,June,1,Bihar,2553," KEWALA GHAT,FATUHA, PATNA",8.19
2017.0,7,July,1,Bihar,2553," KEWALA GHAT,FATUHA, PATNA",7.73
2017.0,8,August,1,Bihar,2553," KEWALA GHAT,FATUHA, PATNA",7.72
2017.0,9,September,1,Bihar,2553," KEWALA GHAT,FATUHA, PATNA",7.58
2017.0,10,October,1,Bihar,2553," KEWALA GHAT,FATUHA, PATNA",8.0
2017.0,11,November,2,Bihar,2553," KEWALA GHAT,FATUHA, PATNA",7.34
2017.0,12,December,1,Bihar,2553," KEWALA GHAT,FATUHA, PATNA",7.84
2017.0,1,January,1,Bihar,3115," UMA NATH MANDIR,BARH",8.4
2017.0,2,February,1,Bihar,3115," UMA NATH MANDIR,BARH",8.0
2017.0,3,March,1,Bihar,3115," UMA NATH MANDIR,BARH",8.06
2017.0,4,April,1,Bihar,3115," UMA NATH MANDIR,BARH",8.3
2017.0,5,May,1,Bihar,3115," UMA NATH MANDIR,BARH",8.13
2017.0,6,June,1,Bihar,3115," UMA NATH MANDIR,BARH",7.7
2017.0,7,July,1,Bihar,3115," UMA NATH MANDIR,BARH",7.67
2017.0,8,August,1,Bihar,3115," UMA NATH MANDIR,BARH",7.6
2017.0,9,September,1,Bihar,3115," UMA NATH MANDIR,BARH",7.69
2017.0,11,November,2,Bihar,3115," UMA NATH MANDIR,BARH",7.18
2017.0,12,December,1,Bihar,3115," UMA NATH MANDIR,BARH",7.8
2017.0,3,March,1,Bihar,10130,"RIVER GANGA U/S OF M/S NTPC, BARH WATER INTAKE POINT, BARH",8.36
2017.0,4,April,1,Bihar,10130,"RIVER GANGA U/S OF M/S NTPC, BARH WATER INTAKE POINT, BARH",8.14
2017.0,5,May,1,Bihar,10130,"RIVER GANGA U/S OF M/S NTPC, BARH WATER INTAKE POINT, BARH",8.47
2017.0,6,June,1,Bihar,10130,"RIVER GANGA U/S OF M/S NTPC, BARH WATER INTAKE POINT, BARH",7.82
2017.0,7,July,1,Bihar,10130,"RIVER GANGA U/S OF M/S NTPC, BARH WATER INTAKE POINT, BARH",7.81
2017.0,8,August,1,Bihar,10130,"RIVER GANGA U/S OF M/S NTPC, BARH WATER INTAKE POINT, BARH",7.65
2017.0,9,September,1,Bihar,10130,"RIVER GANGA U/S OF M/S NTPC, BARH WATER INTAKE POINT, BARH",7.66
2017.0,11,November,2,Bihar,10130,"RIVER GANGA U/S OF M/S NTPC, BARH WATER INTAKE POINT, BARH",7.39
2017.0,12,December,1,Bihar,10130,"RIVER GANGA U/S OF M/S NTPC, BARH WATER INTAKE POINT, BARH",7.7
2017.0,12,December,3,Bihar,10130,"RIVER GANGA U/S OF M/S NTPC, BARH WATER INTAKE POINT, BARH",7.23
2017.0,1,January,1,Bihar,1817," MOKAMA (U/S), MAHADEO ASTHAN, PATNA",8.0
2017.0,2,February,1,Bihar,1817," MOKAMA (U/S), MAHADEO ASTHAN, PATNA",8.0
2017.0,3,March,1,Bihar,1817," MOKAMA (U/S), MAHADEO ASTHAN, PATNA",8.04
2017.0,4,April,1,Bihar,1817," MOKAMA (U/S), MAHADEO ASTHAN, PATNA",8.24
2017.0,5,May,1,Bihar,1817," MOKAMA (U/S), MAHADEO ASTHAN, PATNA",8.04
2017.0,6,June,1,Bihar,1817," MOKAMA (U/S), MAHADEO ASTHAN, PATNA",7.88
2017.0,7,July,1,Bihar,1817," MOKAMA (U/S), MAHADEO ASTHAN, PATNA",7.62
2017.0,8,August,1,Bihar,1817," MOKAMA (U/S), MAHADEO ASTHAN, PATNA",7.89
2017.0,9,September,1,Bihar,1817," MOKAMA (U/S), MAHADEO ASTHAN, PATNA",8.18
2017.0,11,November,2,Bihar,1817," MOKAMA (U/S), MAHADEO ASTHAN, PATNA",7.52
2017.0,12,December,1,Bihar,1817," MOKAMA (U/S), MAHADEO ASTHAN, PATNA",7.7
2017.0,1,January,1,Bihar,1815," MOKAMA (D/S), NEAR RAJENDRA BRIDGE , SIMIRIYA GHAT",7.9
2017.0,2,February,1,Bihar,1815," MOKAMA (D/S), NEAR RAJENDRA BRIDGE , SIMIRIYA GHAT",7.9
2017.0,3,March,1,Bihar,1815," MOKAMA (D/S), NEAR RAJENDRA BRIDGE , SIMIRIYA GHAT",7.46
2017.0,4,April,1,Bihar,1815," MOKAMA (D/S), NEAR RAJENDRA BRIDGE , SIMIRIYA GHAT",7.42
2017.0,11,November,2,Bihar,1815," MOKAMA (D/S), NEAR RAJENDRA BRIDGE , SIMIRIYA GHAT",7.7
2017.0,12,December,1,Bihar,1815," MOKAMA (D/S), NEAR RAJENDRA BRIDGE , SIMIRIYA GHAT",7.8
2017.0,1,January,1,Bihar,3123," BARAHIYA, NEPALITOLA, MARANCHI, HATHIDAH AT MOKAMA, PATNA",8.0
2017.0,2,February,1,Bihar,3123," BARAHIYA, NEPALITOLA, MARANCHI, HATHIDAH AT MOKAMA, PATNA",8.0
2017.0,3,March,1,Bihar,3123," BARAHIYA, NEPALITOLA, MARANCHI, HATHIDAH AT MOKAMA, PATNA",7.49
2017.0,4,April,1,Bihar,3123," BARAHIYA, NEPALITOLA, MARANCHI, HATHIDAH AT MOKAMA, PATNA",7.6
2017.0,5,May,1,Bihar,3123," BARAHIYA, NEPALITOLA, MARANCHI, HATHIDAH AT MOKAMA, PATNA",7.72
2017.0,6,June,1,Bihar,3123," BARAHIYA, NEPALITOLA, MARANCHI, HATHIDAH AT MOKAMA, PATNA",7.61
2017.0,7,July,1,Bihar,3123," BARAHIYA, NEPALITOLA, MARANCHI, HATHIDAH AT MOKAMA, PATNA",7.72
2017.0,9,September,1,Bihar,3123," BARAHIYA, NEPALITOLA, MARANCHI, HATHIDAH AT MOKAMA, PATNA",7.41
2017.0,10,October,2,Bihar,3123," BARAHIYA, NEPALITOLA, MARANCHI, HATHIDAH AT MOKAMA, PATNA",7.38
2017.0,11,November,1,Bihar,3123," BARAHIYA, NEPALITOLA, MARANCHI, HATHIDAH AT MOKAMA, PATNA",7.46
2017.0,1,January,1,Bihar,3116, U/S MUNGER KASHATHARNI GHAT,7.8
2017.0,2,February,1,Bihar,3116, U/S MUNGER KASHATHARNI GHAT,8.0
2017.0,3,March,1,Bihar,3116, U/S MUNGER KASHATHARNI GHAT,8.0
2017.0,4,April,1,Bihar,3116, U/S MUNGER KASHATHARNI GHAT,7.9
2017.0,5,May,1,Bihar,3116, U/S MUNGER KASHATHARNI GHAT,8.0
2017.0,6,June,1,Bihar,3116, U/S MUNGER KASHATHARNI GHAT,7.88
2017.0,7,July,1,Bihar,3116, U/S MUNGER KASHATHARNI GHAT,7.8
2017.0,8,August,1,Bihar,3116, U/S MUNGER KASHATHARNI GHAT,7.6
2017.0,9,September,1,Bihar,3116, U/S MUNGER KASHATHARNI GHAT,7.6
2017.0,10,October,1,Bihar,3116, U/S MUNGER KASHATHARNI GHAT,7.6
2017.0,11,November,2,Bihar,3116, U/S MUNGER KASHATHARNI GHAT,7.73
2017.0,12,December,1,Bihar,3116, U/S MUNGER KASHATHARNI GHAT,7.81
2017.0,1,January,1,Bihar,1818," MUNGER D/S, CREAMINATION GHAT",7.7
2017.0,2,February,1,Bihar,1818," MUNGER D/S, CREAMINATION GHAT",7.8
2017.0,3,March,1,Bihar,1818," MUNGER D/S, CREAMINATION GHAT",7.9
2017.0,4,April,1,Bihar,1818," MUNGER D/S, CREAMINATION GHAT",7.42
2017.0,5,May,1,Bihar,1818," MUNGER D/S, CREAMINATION GHAT",7.9
2017.0,6,June,1,Bihar,1818," MUNGER D/S, CREAMINATION GHAT",7.74
2017.0,7,July,1,Bihar,1818," MUNGER D/S, CREAMINATION GHAT",7.64
2017.0,8,August,1,Bihar,1818," MUNGER D/S, CREAMINATION GHAT",7.6
2017.0,9,September,1,Bihar,1818," MUNGER D/S, CREAMINATION GHAT",7.5
2017.0,10,October,1,Bihar,1818," MUNGER D/S, CREAMINATION GHAT",7.6
2017.0,11,November,2,Bihar,1818," MUNGER D/S, CREAMINATION GHAT",7.69
2017.0,12,December,1,Bihar,1818," MUNGER D/S, CREAMINATION GHAT",7.75
2017.0,1,January,1,Bihar,3117,"RIVER GANGA AT U/S SULTANGANJ, BHAGALPUR",7.8
2017.0,2,February,1,Bihar,3117,"RIVER GANGA AT U/S SULTANGANJ, BHAGALPUR",7.8
2017.0,3,March,1,Bihar,3117,"RIVER GANGA AT U/S SULTANGANJ, BHAGALPUR",8.0
2017.0,4,April,1,Bihar,3117,"RIVER GANGA AT U/S SULTANGANJ, BHAGALPUR",7.8
2017.0,5,May,1,Bihar,3117,"RIVER GANGA AT U/S SULTANGANJ, BHAGALPUR",7.8
2017.0,6,June,1,Bihar,3117,"RIVER GANGA AT U/S SULTANGANJ, BHAGALPUR",8.0
2017.0,7,July,1,Bihar,3117,"RIVER GANGA AT U/S SULTANGANJ, BHAGALPUR",7.73
2017.0,8,August,1,Bihar,3117,"RIVER GANGA AT U/S SULTANGANJ, BHAGALPUR",7.8
2017.0,9,September,1,Bihar,3117,"RIVER GANGA AT U/S SULTANGANJ, BHAGALPUR",7.7
2017.0,10,October,1,Bihar,3117,"RIVER GANGA AT U/S SULTANGANJ, BHAGALPUR",7.5
2017.0,11,November,1,Bihar,3117,"RIVER GANGA AT U/S SULTANGANJ, BHAGALPUR",7.6
2017.0,11,November,2,Bihar,3117,"RIVER GANGA AT U/S SULTANGANJ, BHAGALPUR",7.81
2017.0,12,December,1,Bihar,3117,"RIVER GANGA AT U/S SULTANGANJ, BHAGALPUR",7.91
2017.0,1,January,1,Bihar,3118, D/S BHAGALPUR NEAR BARARIGHAT,7.9
2017.0,2,February,1,Bihar,3118, D/S BHAGALPUR NEAR BARARIGHAT,7.8
2017.0,3,March,1,Bihar,3118, D/S BHAGALPUR NEAR BARARIGHAT,8.0
2017.0,4,April,1,Bihar,3118, D/S BHAGALPUR NEAR BARARIGHAT,7.8
2017.0,5,May,1,Bihar,3118, D/S BHAGALPUR NEAR BARARIGHAT,8.0
2017.0,6,June,1,Bihar,3118, D/S BHAGALPUR NEAR BARARIGHAT,7.66
2017.0,7,July,1,Bihar,3118, D/S BHAGALPUR NEAR BARARIGHAT,7.6
2017.0,8,August,1,Bihar,3118, D/S BHAGALPUR NEAR BARARIGHAT,7.6
2017.0,9,September,1,Bihar,3118, D/S BHAGALPUR NEAR BARARIGHAT,7.6
2017.0,11,November,2,Bihar,3118, D/S BHAGALPUR NEAR BARARIGHAT,7.32
2017.0,12,December,1,Bihar,3118, D/S BHAGALPUR NEAR BARARIGHAT,7.52
2017.0,1,January,1,Bihar,2554,"RIVER GANGA D/S CREMINATION GHAT AT SULTANGANJ, BHAGALPUR",7.6
2017.0,2,February,1,Bihar,2554,"RIVER GANGA D/S CREMINATION GHAT AT SULTANGANJ, BHAGALPUR",7.8
2017.0,3,March,1,Bihar,2554,"RIVER GANGA D/S CREMINATION GHAT AT SULTANGANJ, BHAGALPUR",7.9
2017.0,4,April,1,Bihar,2554,"RIVER GANGA D/S CREMINATION GHAT AT SULTANGANJ, BHAGALPUR",7.8
2017.0,5,May,1,Bihar,2554,"RIVER GANGA D/S CREMINATION GHAT AT SULTANGANJ, BHAGALPUR",7.9
2017.0,6,June,1,Bihar,2554,"RIVER GANGA D/S CREMINATION GHAT AT SULTANGANJ, BHAGALPUR",7.9
2017.0,7,July,1,Bihar,2554,"RIVER GANGA D/S CREMINATION GHAT AT SULTANGANJ, BHAGALPUR",7.6
2017.0,8,August,1,Bihar,2554,"RIVER GANGA D/S CREMINATION GHAT AT SULTANGANJ, BHAGALPUR",7.6
2017.0,9,September,1,Bihar,2554,"RIVER GANGA D/S CREMINATION GHAT AT SULTANGANJ, BHAGALPUR",7.5
2017.0,10,October,1,Bihar,2554,"RIVER GANGA D/S CREMINATION GHAT AT SULTANGANJ, BHAGALPUR",7.6
2017.0,11,November,2,Bihar,2554,"RIVER GANGA D/S CREMINATION GHAT AT SULTANGANJ, BHAGALPUR",7.73
2017.0,12,December,1,Bihar,2554,"RIVER GANGA D/S CREMINATION GHAT AT SULTANGANJ, BHAGALPUR",7.97
2017.0,6,June,1,Bihar,10138,"RIVER GANGA AT CHAMPANAGAR, RASIDPUR, BHAGALPUR",7.74
2017.0,7,July,1,Bihar,10138,"RIVER GANGA AT CHAMPANAGAR, RASIDPUR, BHAGALPUR",7.6
2017.0,8,August,1,Bihar,10138,"RIVER GANGA AT CHAMPANAGAR, RASIDPUR, BHAGALPUR",7.6
2017.0,9,September,1,Bihar,10138,"RIVER GANGA AT CHAMPANAGAR, RASIDPUR, BHAGALPUR",7.5
2017.0,10,October,1,Bihar,10138,"RIVER GANGA AT CHAMPANAGAR, RASIDPUR, BHAGALPUR",7.56
2017.0,12,December,1,Bihar,10138,"RIVER GANGA AT CHAMPANAGAR, RASIDPUR, BHAGALPUR",7.85
2017.0,1,January,1,Bihar,1819,"RIVER GANGA AT BHAGALPUR, OPP. KUPPA GHAT",7.8
2017.0,2,February,1,Bihar,1819,"RIVER GANGA AT BHAGALPUR, OPP. KUPPA GHAT",7.8
2017.0,3,March,1,Bihar,1819,"RIVER GANGA AT BHAGALPUR, OPP. KUPPA GHAT",7.9
2017.0,4,April,1,Bihar,1819,"RIVER GANGA AT BHAGALPUR, OPP. KUPPA GHAT",7.7
2017.0,5,May,1,Bihar,1819,"RIVER GANGA AT BHAGALPUR, OPP. KUPPA GHAT",7.9
2017.0,6,June,1,Bihar,1819,"RIVER GANGA AT BHAGALPUR, OPP. KUPPA GHAT",7.56
2017.0,7,July,1,Bihar,1819,"RIVER GANGA AT BHAGALPUR, OPP. KUPPA GHAT",7.5
2017.0,8,August,1,Bihar,1819,"RIVER GANGA AT BHAGALPUR, OPP. KUPPA GHAT",7.6
2017.0,9,September,1,Bihar,1819,"RIVER GANGA AT BHAGALPUR, OPP. KUPPA GHAT",7.6
2017.0,11,November,2,Bihar,1819,"RIVER GANGA AT BHAGALPUR, OPP. KUPPA GHAT",7.81
2017.0,12,December,1,Bihar,1819,"RIVER GANGA AT BHAGALPUR, OPP. KUPPA GHAT",7.43
2017.0,1,January,1,Bihar,1816,"RIVER GANGA, JHAJGHAT AT KAHALGAON",8.0
2017.0,2,February,1,Bihar,1816,"RIVER GANGA, JHAJGHAT AT KAHALGAON",8.0
2017.0,3,March,1,Bihar,1816,"RIVER GANGA, JHAJGHAT AT KAHALGAON",8.0
2017.0,4,April,1,Bihar,1816,"RIVER GANGA, JHAJGHAT AT KAHALGAON",7.9
2017.0,5,May,1,Bihar,1816,"RIVER GANGA, JHAJGHAT AT KAHALGAON",8.0
2017.0,6,June,1,Bihar,1816,"RIVER GANGA, JHAJGHAT AT KAHALGAON",7.93
2017.0,7,July,1,Bihar,1816,"RIVER GANGA, JHAJGHAT AT KAHALGAON",7.9
2017.0,8,August,1,Bihar,1816,"RIVER GANGA, JHAJGHAT AT KAHALGAON",7.8
2017.0,9,September,1,Bihar,1816,"RIVER GANGA, JHAJGHAT AT KAHALGAON",7.8
2017.0,11,November,2,Bihar,1816,"RIVER GANGA, JHAJGHAT AT KAHALGAON",7.57
2017.0,12,December,1,Bihar,1816,"RIVER GANGA, JHAJGHAT AT KAHALGAON",7.95
2017.0,6,June,1,Bihar,10143,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",7.7
2017.0,7,July,1,Bihar,10143,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",7.8
2017.0,8,August,1,Bihar,10143,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",7.6
2017.0,9,September,1,Bihar,10143,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",7.6
2017.0,11,November,2,Bihar,10143,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",7.53
2017.0,12,December,1,Bihar,10143,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",7.9
2016.0,2,February,2,Bihar,1074,RIVER GANGA CHUSA AT BUXAR,8.19
2016.0,4,April,1,Bihar,1074,RIVER GANGA CHUSA AT BUXAR,8.08
2016.0,5,May,1,Bihar,1074,RIVER GANGA CHUSA AT BUXAR,7.98
2016.0,6,June,1,Bihar,1074,RIVER GANGA CHUSA AT BUXAR,7.86
2016.0,7,July,1,Bihar,1074,RIVER GANGA CHUSA AT BUXAR,7.96
2016.0,8,August,1,Bihar,1074,RIVER GANGA CHUSA AT BUXAR,7.65
2016.0,9,September,2,Bihar,1074,RIVER GANGA CHUSA AT BUXAR,7.68
2016.0,10,October,1,Bihar,1074,RIVER GANGA CHUSA AT BUXAR,7.46
2016.0,4,April,1,Bihar,2551," BUXAR, RAMREKHAGHAT",8.29
2016.0,5,May,1,Bihar,2551," BUXAR, RAMREKHAGHAT",7.48
2016.0,6,June,1,Bihar,2551," BUXAR, RAMREKHAGHAT",7.95
2016.0,7,July,1,Bihar,2551," BUXAR, RAMREKHAGHAT",7.59
2016.0,8,August,1,Bihar,2551," BUXAR, RAMREKHAGHAT",7.48
2016.0,9,September,1,Bihar,2551," BUXAR, RAMREKHAGHAT",7.56
2016.0,10,October,1,Bihar,2551," BUXAR, RAMREKHAGHAT",7.75
2016.0,10,October,2,Bihar,2551," BUXAR, RAMREKHAGHAT",7.36
2016.0,1,January,1,Bihar,2564," THE BALUGHAT, DORIGANJ, SARAN",8.16
2016.0,2,February,1,Bihar,2564," THE BALUGHAT, DORIGANJ, SARAN",8.21
2016.0,3,March,1,Bihar,2564," THE BALUGHAT, DORIGANJ, SARAN",7.78
2016.0,4,April,1,Bihar,2564," THE BALUGHAT, DORIGANJ, SARAN",7.95
2016.0,5,May,1,Bihar,2564," THE BALUGHAT, DORIGANJ, SARAN",7.82
2016.0,6,June,1,Bihar,2564," THE BALUGHAT, DORIGANJ, SARAN",8.4
2016.0,7,July,1,Bihar,2564," THE BALUGHAT, DORIGANJ, SARAN",7.84
2016.0,8,August,1,Bihar,2564," THE BALUGHAT, DORIGANJ, SARAN",7.65
2016.0,9,September,1,Bihar,2564," THE BALUGHAT, DORIGANJ, SARAN",7.83
2016.0,11,November,2,Bihar,2564," THE BALUGHAT, DORIGANJ, SARAN",7.84
2016.0,12,December,1,Bihar,2564," THE BALUGHAT, DORIGANJ, SARAN",7.85
2016.0,11,November,2,Bihar,3114,"RIVER GANGA NEAR DANAPUR (NEAR PIPA PUL) ,PATNA",7.66
2016.0,1,January,1,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",8.25
2016.0,2,February,1,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",8.24
2016.0,3,March,1,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",7.99
2016.0,4,April,1,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",7.8
2016.0,5,May,1,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",7.84
2016.0,6,June,1,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",7.24
2016.0,7,July,1,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",8.08
2016.0,8,August,1,Bihar,1077," DIGHA, NEAR J P SETU, PATNA U/S",7.41
2016.0,1,January,1,Bihar,2552," GANDHIGHAT, NIT PATNA",8.12
2016.0,2,February,1,Bihar,2552," GANDHIGHAT, NIT PATNA",8.25
2016.0,4,April,1,Bihar,2552," GANDHIGHAT, NIT PATNA",7.65
2016.0,5,May,1,Bihar,2552," GANDHIGHAT, NIT PATNA",7.84
2016.0,6,June,1,Bihar,2552," GANDHIGHAT, NIT PATNA",7.86
2016.0,7,July,1,Bihar,2552," GANDHIGHAT, NIT PATNA",7.43
2016.0,8,August,1,Bihar,2552," GANDHIGHAT, NIT PATNA",7.88
2016.0,11,November,2,Bihar,2552," GANDHIGHAT, NIT PATNA",7.41
2016.0,12,December,1,Bihar,2552," GANDHIGHAT, NIT PATNA",7.69
2016.0,1,January,1,Bihar,1079," PATNA D/S (GANGA BRIDGE), GAIGHAT, PATNA",8.21
2016.0,2,February,1,Bihar,1079," PATNA D/S (GANGA BRIDGE), GAIGHAT, PATNA",8.26
