Year,Month_No,Month,Round,State,Station Code,Station Name,BOD
2018,7,July,2,Bihar,10143.0,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",2.3
2018,8,August,2,Bihar,10143.0,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",2.4
2018,9,September,2,Bihar,10143.0,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",1.8
2018,10,October,1,Bihar,10143.0,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",2.4
2018,11,November,1,Bihar,10143.0,"RIVER GANGA D/S NEAR CREMATION GHAT, KHALGOAN",2.4
2017,10,October,2,Bihar,10113.0," U/S JAIL GHAT, BUXAR",2.0
2017,11,November,1,Bihar,10113.0," U/S JAIL GHAT, BUXAR",2.1
2017,12,December,1,Bihar,10113.0," U/S JAIL GHAT, BUXAR",2.0
2017,1,January,1,Bihar,2551.0," BUXAR, RAMREKHAGHAT",0.8
2017,2,February,1,Bihar,2551.0," BUXAR, RAMREKHAGHAT",1.9
2017,3,March,1,Bihar,2551.0," BUXAR, RAMREKHAGHAT",2.7
2017,4,April,1,Bihar,2551.0," BUXAR, RAMREKHAGHAT",2.2
2017,5,May,1,Bihar,2551.0," BUXAR, RAMREKHAGHAT",2.3
2017,6,June,1,Bihar,2551.0," BUXAR, RAMREKHAGHAT",2.4
2017,7,July,1,Bihar,2551.0," BUXAR, RAMREKHAGHAT",2.2
2017,8,August,1,Bihar,2551.0," BUXAR, RAMREKHAGHAT",2.8
2017,9,September,1,Bihar,2551.0," BUXAR, RAMREKHAGHAT",2.1
2017,10,October,1,Bihar,2551.0," BUXAR, RAMREKHAGHAT",2.5
2017,11,November,1,Bihar,2551.0," BUXAR, RAMREKHAGHAT",2.2
2017,12,December,1,Bihar,2551.0," BUXAR, RAMREKHAGHAT",2.1
2017,1,January,1,Bihar,3113.0, D/S BUXAR NEAR VEER KUNWAR SINGH ROAD BRIDGE,0.5
2017,2,February,1,Bihar,3113.0, D/S BUXAR NEAR VEER KUNWAR SINGH ROAD BRIDGE,1.6
2017,3,March,1,Bihar,3113.0, D/S BUXAR NEAR VEER KUNWAR SINGH ROAD BRIDGE,2.4
2017,4,April,1,Bihar,3113.0, D/S BUXAR NEAR VEER KUNWAR SINGH ROAD BRIDGE,2.3
2017,5,May,1,Bihar,3113.0, D/S BUXAR NEAR VEER KUNWAR SINGH ROAD BRIDGE,2.1
2017,6,June,1,Bihar,3113.0, D/S BUXAR NEAR VEER KUNWAR SINGH ROAD BRIDGE,2.5
2017,7,July,1,Bihar,3113.0, D/S BUXAR NEAR VEER KUNWAR SINGH ROAD BRIDGE,2.6
2017,8,August,1,Bihar,3113.0, D/S BUXAR NEAR VEER KUNWAR SINGH ROAD BRIDGE,2.6
2017,9,September,1,Bihar,3113.0, D/S BUXAR NEAR VEER KUNWAR SINGH ROAD BRIDGE,2.6
2017,10,October,1,Bihar,3113.0, D/S BUXAR NEAR VEER KUNWAR SINGH ROAD BRIDGE,2.5
2017,11,November,1,Bihar,3113.0, D/S BUXAR NEAR VEER KUNWAR SINGH ROAD BRIDGE,2.5
2017,12,December,1,Bihar,3113.0, D/S BUXAR NEAR VEER KUNWAR SINGH ROAD BRIDGE,2.5
2017,3,March,2,Bihar,10131.0,"RIVER GANGA D/S OF M/S NTPC, BARH WATER INTAKE POINT,PATHANICHAK, BINDTOLA BARH",1.1
2017,4,April,2,Bihar,10131.0,"RIVER GANGA D/S OF M/S NTPC, BARH WATER INTAKE POINT,PATHANICHAK, BINDTOLA BARH",2.6
2017,5,May,2,Bihar,10131.0,"RIVER GANGA D/S OF M/S NTPC, BARH WATER INTAKE POINT,PATHANICHAK, BINDTOLA BARH",2.4
2017,6,June,2,Bihar,10131.0,"RIVER GANGA D/S OF M/S NTPC, BARH WATER INTAKE POINT,PATHANICHAK, BINDTOLA BARH",2.1
2017,7,July,2,Bihar,10131.0,"RIVER GANGA D/S OF M/S NTPC, BARH WATER INTAKE POINT,PATHANICHAK, BINDTOLA BARH",2.1
2017,9,September,2,Bihar,10131.0,"RIVER GANGA D/S OF M/S NTPC, BARH WATER INTAKE POINT,PATHANICHAK, BINDTOLA BARH",2.4
2017,10,October,2,Bihar,10131.0,"RIVER GANGA D/S OF M/S NTPC, BARH WATER INTAKE POINT,PATHANICHAK, BINDTOLA BARH",2.3
2017,11,November,2,Bihar,10131.0,"RIVER GANGA D/S OF M/S NTPC, BARH WATER INTAKE POINT,PATHANICHAK, BINDTOLA BARH",2.2
2017,12,December,2,Bihar,10131.0,"RIVER GANGA D/S OF M/S NTPC, BARH WATER INTAKE POINT,PATHANICHAK, BINDTOLA BARH",2.0
2017,4,April,2,Bihar,10162.0, ARA- CHAPRA ROAD BRIDGE (KOIILWAR BARHARA-CHAPRA ROAD),1.7
2017,6,June,1,Bihar,10162.0, ARA- CHAPRA ROAD BRIDGE (KOIILWAR BARHARA-CHAPRA ROAD),2.0
2017,7,July,1,Bihar,10162.0, ARA- CHAPRA ROAD BRIDGE (KOIILWAR BARHARA-CHAPRA ROAD),2.0
2017,8,August,1,Bihar,10162.0, ARA- CHAPRA ROAD BRIDGE (KOIILWAR BARHARA-CHAPRA ROAD),2.5
2017,9,September,1,Bihar,10162.0, ARA- CHAPRA ROAD BRIDGE (KOIILWAR BARHARA-CHAPRA ROAD),2.0
2017,10,October,1,Bihar,10162.0, ARA- CHAPRA ROAD BRIDGE (KOIILWAR BARHARA-CHAPRA ROAD),2.2
2017,11,November,1,Bihar,10162.0, ARA- CHAPRA ROAD BRIDGE (KOIILWAR BARHARA-CHAPRA ROAD),2.2
2017,12,December,1,Bihar,10162.0, ARA- CHAPRA ROAD BRIDGE (KOIILWAR BARHARA-CHAPRA ROAD),2.2
2017,1,January,1,Bihar,2564.0," THE BALUGHAT, DORIGANJ, SARAN",2.6
2017,2,February,1,Bihar,2564.0," THE BALUGHAT, DORIGANJ, SARAN",1.8
2017,3,March,1,Bihar,2564.0," THE BALUGHAT, DORIGANJ, SARAN",1.7
2017,4,April,1,Bihar,2564.0," THE BALUGHAT, DORIGANJ, SARAN",1.9
2017,5,May,1,Bihar,2564.0," THE BALUGHAT, DORIGANJ, SARAN",1.8
2017,6,June,1,Bihar,2564.0," THE BALUGHAT, DORIGANJ, SARAN",2.6
2017,7,July,1,Bihar,2564.0," THE BALUGHAT, DORIGANJ, SARAN",2.0
2017,9,September,1,Bihar,2564.0," THE BALUGHAT, DORIGANJ, SARAN",2.2
2017,10,October,1,Bihar,2564.0," THE BALUGHAT, DORIGANJ, SARAN",2.2
2017,11,November,1,Bihar,2564.0," THE BALUGHAT, DORIGANJ, SARAN",2.0
2017,12,December,1,Bihar,2564.0," THE BALUGHAT, DORIGANJ, SARAN",2.3
2017,10,October,2,Bihar,10114.0," MAA AMBIKA ASTHAN, AAMI, SARAN",2.3
2017,11,November,1,Bihar,10114.0," MAA AMBIKA ASTHAN, AAMI, SARAN",2.7
2017,12,December,1,Bihar,10114.0," MAA AMBIKA ASTHAN, AAMI, SARAN",2.8
2017,1,January,1,Bihar,3114.0,"RIVER GANGA NEAR DANAPUR (NEAR PIPA PUL) ,PATNA",2.6
2017,2,February,1,Bihar,3114.0,"RIVER GANGA NEAR DANAPUR (NEAR PIPA PUL) ,PATNA",1.8
2017,3,March,1,Bihar,3114.0,"RIVER GANGA NEAR DANAPUR (NEAR PIPA PUL) ,PATNA",1.7
2017,4,April,1,Bihar,3114.0,"RIVER GANGA NEAR DANAPUR (NEAR PIPA PUL) ,PATNA",2.2
2017,5,May,1,Bihar,3114.0,"RIVER GANGA NEAR DANAPUR (NEAR PIPA PUL) ,PATNA",1.7
2017,6,June,1,Bihar,3114.0,"RIVER GANGA NEAR DANAPUR (NEAR PIPA PUL) ,PATNA",1.7
2017,7,July,1,Bihar,3114.0,"RIVER GANGA NEAR DANAPUR (NEAR PIPA PUL) ,PATNA",2.6
2017,8,August,1,Bihar,3114.0,"RIVER GANGA NEAR DANAPUR (NEAR PIPA PUL) ,PATNA",2.5
2017,9,September,1,Bihar,3114.0,"RIVER GANGA NEAR DANAPUR (NEAR PIPA PUL) ,PATNA",2.2
2017,10,October,1,Bihar,3114.0,"RIVER GANGA NEAR DANAPUR (NEAR PIPA PUL) ,PATNA",2.9
2017,11,November,1,Bihar,3114.0,"RIVER GANGA NEAR DANAPUR (NEAR PIPA PUL) ,PATNA",2.1
2017,12,December,1,Bihar,3114.0,"RIVER GANGA NEAR DANAPUR (NEAR PIPA PUL) ,PATNA",2.0
2017,1,January,1,Bihar,1077.0," DIGHA, NEAR J P SETU, PATNA U/S",2.1
2017,2,February,1,Bihar,1077.0," DIGHA, NEAR J P SETU, PATNA U/S",2.6
2017,3,March,1,Bihar,1077.0," DIGHA, NEAR J P SETU, PATNA U/S",1.8
2017,4,April,1,Bihar,1077.0," DIGHA, NEAR J P SETU, PATNA U/S",2.0
2017,5,May,1,Bihar,1077.0," DIGHA, NEAR J P SETU, PATNA U/S",2.0
2017,6,June,1,Bihar,1077.0," DIGHA, NEAR J P SETU, PATNA U/S",2.5
2017,7,July,1,Bihar,1077.0," DIGHA, NEAR J P SETU, PATNA U/S",2.6
2017,8,August,1,Bihar,1077.0," DIGHA, NEAR J P SETU, PATNA U/S",2.4
2017,9,September,1,Bihar,1077.0," DIGHA, NEAR J P SETU, PATNA U/S",2.2
2017,10,October,1,Bihar,1077.0," DIGHA, NEAR J P SETU, PATNA U/S",2.6
2017,11,November,1,Bihar,1077.0," DIGHA, NEAR J P SETU, PATNA U/S",2.3
2017,12,December,1,Bihar,1077.0," DIGHA, NEAR J P SETU, PATNA U/S",1.9
2017,1,January,1,Bihar,2552.0," GANDHIGHAT, NIT PATNA",2.5
2017,2,February,1,Bihar,2552.0," GANDHIGHAT, NIT PATNA",2.9
2017,3,March,1,Bihar,2552.0," GANDHIGHAT, NIT PATNA",2.6
2017,4,April,1,Bihar,2552.0," GANDHIGHAT, NIT PATNA",2.8
2017,5,May,1,Bihar,2552.0," GANDHIGHAT, NIT PATNA",2.7
2017,6,June,1,Bihar,2552.0," GANDHIGHAT, NIT PATNA",2.9
2017,7,July,1,Bihar,2552.0," GANDHIGHAT, NIT PATNA",2.8
2017,8,August,1,Bihar,2552.0," GANDHIGHAT, NIT PATNA",2.7
2017,9,September,1,Bihar,2552.0," GANDHIGHAT, NIT PATNA",2.7
2017,10,October,1,Bihar,2552.0," GANDHIGHAT, NIT PATNA",2.5
2017,11,November,1,Bihar,2552.0," GANDHIGHAT, NIT PATNA",2.6
2017,12,December,1,Bihar,2552.0," GANDHIGHAT, NIT PATNA",2.4
2017,10,October,2,Bihar,10115.0," GULABI GHAT, PATNA",2.8
2017,11,November,1,Bihar,10115.0," GULABI GHAT, PATNA",2.8
2017,12,December,1,Bihar,10115.0," GULABI GHAT, PATNA",2.5
2017,1,January,1,Bihar,1079.0," PATNA D/S (GANGA BRIDGE), GAIGHAT, PATNA",2.6
2017,2,February,1,Bihar,1079.0," PATNA D/S (GANGA BRIDGE), GAIGHAT, PATNA",2.8
2017,3,March,1,Bihar,1079.0," PATNA D/S (GANGA BRIDGE), GAIGHAT, PATNA",2.6
2017,4,April,1,Bihar,1079.0," PATNA D/S (GANGA BRIDGE), GAIGHAT, PATNA",2.7
2017,5,May,1,Bihar,1079.0," PATNA D/S (GANGA BRIDGE), GAIGHAT, PATNA",2.8
2017,6,June,1,Bihar,1079.0," PATNA D/S (GANGA BRIDGE), GAIGHAT, PATNA",1.9
2017,7,July,1,Bihar,1079.0," PATNA D/S (GANGA BRIDGE), GAIGHAT, PATNA",2.7
2017,8,August,1,Bihar,1079.0," PATNA D/S (GANGA BRIDGE), GAIGHAT, PATNA",2.9
2017,9,September,1,Bihar,1079.0," PATNA D/S (GANGA BRIDGE), GAIGHAT, PATNA",2.8
2017,10,October,1,Bihar,1079.0," PATNA D/S (GANGA BRIDGE), GAIGHAT, PATNA",2.6
2017,11,November,1,Bihar,1079.0," PATNA D/S (GANGA BRIDGE), GAIGHAT, PATNA",2.7
2017,12,December,1,Bihar,1079.0," PATNA D/S (GANGA BRIDGE), GAIGHAT, PATNA",2.7
2017,1,January,1,Bihar,3122.0," MALSALAMI, PATNA CITY, PATNA",2.9
2017,2,February,1,Bihar,3122.0," MALSALAMI, PATNA CITY, PATNA",2.6
2017,3,March,1,Bihar,3122.0," MALSALAMI, PATNA CITY, PATNA",2.2
2017,4,April,1,Bihar,3122.0," MALSALAMI, PATNA CITY, PATNA",2.7
2017,5,May,1,Bihar,3122.0," MALSALAMI, PATNA CITY, PATNA",2.4
2017,6,June,1,Bihar,3122.0," MALSALAMI, PATNA CITY, PATNA",2.1
2017,7,July,1,Bihar,3122.0," MALSALAMI, PATNA CITY, PATNA",2.6
2017,8,August,1,Bihar,3122.0," MALSALAMI, PATNA CITY, PATNA",2.3
2017,9,September,1,Bihar,3122.0," MALSALAMI, PATNA CITY, PATNA",2.7
2017,10,October,1,Bihar,3122.0," MALSALAMI, PATNA CITY, PATNA",2.2
2017,11,November,1,Bihar,3122.0," MALSALAMI, PATNA CITY, PATNA",2.6
2017,12,December,1,Bihar,3122.0," MALSALAMI, PATNA CITY, PATNA",2.6
2017,3,March,1,Bihar,10122.0," TRIVENI GHAT, PATNA",2.4
2017,4,April,1,Bihar,10122.0," TRIVENI GHAT, PATNA",2.6
2017,5,May,1,Bihar,10122.0," TRIVENI GHAT, PATNA",2.3
2017,6,June,1,Bihar,10122.0," TRIVENI GHAT, PATNA",2.2
2017,7,July,1,Bihar,10122.0," TRIVENI GHAT, PATNA",2.6
2017,8,August,1,Bihar,10122.0," TRIVENI GHAT, PATNA",2.6
2017,9,September,1,Bihar,10122.0," TRIVENI GHAT, PATNA",2.5
2017,10,October,1,Bihar,10122.0," TRIVENI GHAT, PATNA",2.6
2017,11,November,1,Bihar,10122.0," TRIVENI GHAT, PATNA",2.4
2017,12,December,1,Bihar,10122.0," TRIVENI GHAT, PATNA",2.5
2017,1,January,1,Bihar,2553.0," KEWALA GHAT,FATUHA, PATNA",2.5
2017,2,February,1,Bihar,2553.0," KEWALA GHAT,FATUHA, PATNA",3.0
2017,3,March,1,Bihar,2553.0," KEWALA GHAT,FATUHA, PATNA",2.4
2017,4,April,1,Bihar,2553.0," KEWALA GHAT,FATUHA, PATNA",2.1
2017,5,May,1,Bihar,2553.0," KEWALA GHAT,FATUHA, PATNA",2.0
2017,6,June,1,Bihar,2553.0," KEWALA GHAT,FATUHA, PATNA",2.6
2017,7,July,1,Bihar,2553.0," KEWALA GHAT,FATUHA, PATNA",2.8
2017,8,August,1,Bihar,2553.0," KEWALA GHAT,FATUHA, PATNA",2.8
2017,9,September,1,Bihar,2553.0," KEWALA GHAT,FATUHA, PATNA",2.0
2017,10,October,1,Bihar,2553.0," KEWALA GHAT,FATUHA, PATNA",2.4
2017,11,November,1,Bihar,2553.0," KEWALA GHAT,FATUHA, PATNA",2.5
2017,12,December,1,Bihar,2553.0," KEWALA GHAT,FATUHA, PATNA",2.4
2017,1,January,1,Bihar,3115.0," UMA NATH MANDIR,BARH",1.1
2017,2,February,1,Bihar,3115.0," UMA NATH MANDIR,BARH",2.0
2017,3,March,1,Bihar,3115.0," UMA NATH MANDIR,BARH",1.6
2017,4,April,1,Bihar,3115.0," UMA NATH MANDIR,BARH",2.4
2017,5,May,1,Bihar,3115.0," UMA NATH MANDIR,BARH",2.5
2017,6,June,1,Bihar,3115.0," UMA NATH MANDIR,BARH",1.8
2017,7,July,1,Bihar,3115.0," UMA NATH MANDIR,BARH",2.4
2017,9,September,1,Bihar,3115.0," UMA NATH MANDIR,BARH",2.3
2017,10,October,1,Bihar,3115.0," UMA NATH MANDIR,BARH",2.4
2017,11,November,1,Bihar,3115.0," UMA NATH MANDIR,BARH",2.5
2017,12,December,1,Bihar,3115.0," UMA NATH MANDIR,BARH",2.3
2017,3,March,1,Bihar,10130.0,"RIVER GANGA U/S OF M/S NTPC, BARH WATER INTAKE POINT, BARH",1.9
2017,4,April,1,Bihar,10130.0,"RIVER GANGA U/S OF M/S NTPC, BARH WATER INTAKE POINT, BARH",2.2
2017,5,May,1,Bihar,10130.0,"RIVER GANGA U/S OF M/S NTPC, BARH WATER INTAKE POINT, BARH",2.6
2017,6,June,1,Bihar,10130.0,"RIVER GANGA U/S OF M/S NTPC, BARH WATER INTAKE POINT, BARH",1.9
2017,7,July,1,Bihar,10130.0,"RIVER GANGA U/S OF M/S NTPC, BARH WATER INTAKE POINT, BARH",2.2
2017,9,September,1,Bihar,10130.0,"RIVER GANGA U/S OF M/S NTPC, BARH WATER INTAKE POINT, BARH",2.0
2017,10,October,1,Bihar,10130.0,"RIVER GANGA U/S OF M/S NTPC, BARH WATER INTAKE POINT, BARH",2.3
2017,11,November,1,Bihar,10130.0,"RIVER GANGA U/S OF M/S NTPC, BARH WATER INTAKE POINT, BARH",2.3
2017,12,December,1,Bihar,10130.0,"RIVER GANGA U/S OF M/S NTPC, BARH WATER INTAKE POINT, BARH",1.9
2017,1,January,1,Bihar,1817.0," MOKAMA (U/S), MAHADEO ASTHAN, PATNA",1.0
2017,2,February,1,Bihar,1817.0," MOKAMA (U/S), MAHADEO ASTHAN, PATNA",1.8
2017,3,March,1,Bihar,1817.0," MOKAMA (U/S), MAHADEO ASTHAN, PATNA",1.2
2017,4,April,1,Bihar,1817.0," MOKAMA (U/S), MAHADEO ASTHAN, PATNA",1.8
2017,5,May,1,Bihar,1817.0," MOKAMA (U/S), MAHADEO ASTHAN, PATNA",2.7
2017,6,June,1,Bihar,1817.0," MOKAMA (U/S), MAHADEO ASTHAN, PATNA",2.3
2017,7,July,1,Bihar,1817.0," MOKAMA (U/S), MAHADEO ASTHAN, PATNA",2.0
2017,9,September,1,Bihar,1817.0," MOKAMA (U/S), MAHADEO ASTHAN, PATNA",2.2
2017,11,November,1,Bihar,1817.0," MOKAMA (U/S), MAHADEO ASTHAN, PATNA",2.3
2017,12,December,1,Bihar,1817.0," MOKAMA (U/S), MAHADEO ASTHAN, PATNA",1.8
2017,1,January,1,Bihar,1815.0," MOKAMA (D/S), NEAR RAJENDRA BRIDGE , SIMIRIYA GHAT",4.1
2017,2,February,1,Bihar,1815.0," MOKAMA (D/S), NEAR RAJENDRA BRIDGE , SIMIRIYA GHAT",2.2
2017,3,March,1,Bihar,1815.0," MOKAMA (D/S), NEAR RAJENDRA BRIDGE , SIMIRIYA GHAT",2.2
2017,4,April,1,Bihar,1815.0," MOKAMA (D/S), NEAR RAJENDRA BRIDGE , SIMIRIYA GHAT",2.8
2017,11,November,1,Bihar,1815.0," MOKAMA (D/S), NEAR RAJENDRA BRIDGE , SIMIRIYA GHAT",2.8
2017,11,November,2,Bihar,1815.0," MOKAMA (D/S), NEAR RAJENDRA BRIDGE , SIMIRIYA GHAT",2.0
2017,1,January,1,Bihar,3123.0," BARAHIYA, NEPALITOLA, MARANCHI, HATHIDAH AT MOKAMA, PATNA",4.2
2017,2,February,1,Bihar,3123.0," BARAHIYA, NEPALITOLA, MARANCHI, HATHIDAH AT MOKAMA, PATNA",1.7
2017,3,March,1,Bihar,3123.0," BARAHIYA, NEPALITOLA, MARANCHI, HATHIDAH AT MOKAMA, PATNA",2.3
2017,4,April,1,Bihar,3123.0," BARAHIYA, NEPALITOLA, MARANCHI, HATHIDAH AT MOKAMA, PATNA",2.4
2017,5,May,1,Bihar,3123.0," BARAHIYA, NEPALITOLA, MARANCHI, HATHIDAH AT MOKAMA, PATNA",2.6
2017,6,June,1,Bihar,3123.0," BARAHIYA, NEPALITOLA, MARANCHI, HATHIDAH AT MOKAMA, PATNA",2.6
2017,7,July,1,Bihar,3123.0," BARAHIYA, NEPALITOLA, MARANCHI, HATHIDAH AT MOKAMA, PATNA",2.3
2017,9,September,1,Bihar,3123.0," BARAHIYA, NEPALITOLA, MARANCHI, HATHIDAH AT MOKAMA, PATNA",2.7
2017,10,October,1,Bihar,3123.0," BARAHIYA, NEPALITOLA, MARANCHI, HATHIDAH AT MOKAMA, PATNA",2.2
2017,11,November,1,Bihar,3123.0," BARAHIYA, NEPALITOLA, MARANCHI, HATHIDAH AT MOKAMA, PATNA",2.3
2017,1,January,1,Bihar,3116.0, U/S MUNGER KASHATHARNI GHAT,2.6
2017,2,February,1,Bihar,3116.0, U/S MUNGER KASHATHARNI GHAT,2.0
2017,3,March,1,Bihar,3116.0, U/S MUNGER KASHATHARNI GHAT,2.8
2017,4,April,1,Bihar,3116.0, U/S MUNGER KASHATHARNI GHAT,1.8
2017,5,May,1,Bihar,3116.0, U/S MUNGER KASHATHARNI GHAT,1.8
2017,6,June,1,Bihar,3116.0, U/S MUNGER KASHATHARNI GHAT,1.6
2017,7,July,1,Bihar,3116.0, U/S MUNGER KASHATHARNI GHAT,2.5
2017,8,August,1,Bihar,3116.0, U/S MUNGER KASHATHARNI GHAT,2.8
2017,9,September,1,Bihar,3116.0, U/S MUNGER KASHATHARNI GHAT,2.4
2017,10,October,1,Bihar,3116.0, U/S MUNGER KASHATHARNI GHAT,2.4
2017,11,November,1,Bihar,3116.0, U/S MUNGER KASHATHARNI GHAT,2.2
2017,12,December,1,Bihar,3116.0, U/S MUNGER KASHATHARNI GHAT,2.1
2017,1,January,1,Bihar,1818.0," MUNGER D/S, CREAMINATION GHAT",2.1
2017,2,February,1,Bihar,1818.0," MUNGER D/S, CREAMINATION GHAT",2.2
2017,3,March,1,Bihar,1818.0," MUNGER D/S, CREAMINATION GHAT",2.7
2017,4,April,1,Bihar,1818.0," MUNGER D/S, CREAMINATION GHAT",2.8
2017,5,May,1,Bihar,1818.0," MUNGER D/S, CREAMINATION GHAT",2.0
2017,6,June,1,Bihar,1818.0," MUNGER D/S, CREAMINATION GHAT",2.0
2017,7,July,1,Bihar,1818.0," MUNGER D/S, CREAMINATION GHAT",2.6
2017,8,August,1,Bihar,1818.0," MUNGER D/S, CREAMINATION GHAT",2.3
2017,9,September,1,Bihar,1818.0," MUNGER D/S, CREAMINATION GHAT",2.2
2017,10,October,1,Bihar,1818.0," MUNGER D/S, CREAMINATION GHAT",2.5
2017,11,November,1,Bihar,1818.0," MUNGER D/S, CREAMINATION GHAT",2.0
2017,12,December,1,Bihar,1818.0," MUNGER D/S, CREAMINATION GHAT",2.0
2017,1,January,1,Bihar,3117.0,"RIVER GANGA AT U/S SULTANGANJ, BHAGALPUR",2.8
2017,2,February,1,Bihar,3117.0,"RIVER GANGA AT U/S SULTANGANJ, BHAGALPUR",1.7
2017,3,March,1,Bihar,3117.0,"RIVER GANGA AT U/S SULTANGANJ, BHAGALPUR",1.6
2017,4,April,1,Bihar,3117.0,"RIVER GANGA AT U/S SULTANGANJ, BHAGALPUR",2.0
2017,5,May,1,Bihar,3117.0,"RIVER GANGA AT U/S SULTANGANJ, BHAGALPUR",2.4
2017,6,June,1,Bihar,3117.0,"RIVER GANGA AT U/S SULTANGANJ, BHAGALPUR",2.0
2017,7,July,1,Bihar,3117.0,"RIVER GANGA AT U/S SULTANGANJ, BHAGALPUR",2.8
2017,8,August,1,Bihar,3117.0,"RIVER GANGA AT U/S SULTANGANJ, BHAGALPUR",2.6
2017,9,September,1,Bihar,3117.0,"RIVER GANGA AT U/S SULTANGANJ, BHAGALPUR",2.3
2017,10,October,1,Bihar,3117.0,"RIVER GANGA AT U/S SULTANGANJ, BHAGALPUR",2.5
2017,11,November,1,Bihar,3117.0,"RIVER GANGA AT U/S SULTANGANJ, BHAGALPUR",2.0
2017,1,January,1,Bihar,3118.0, D/S BHAGALPUR NEAR BARARIGHAT,2.1
2017,2,February,1,Bihar,3118.0, D/S BHAGALPUR NEAR BARARIGHAT,1.8
2017,3,March,1,Bihar,3118.0, D/S BHAGALPUR NEAR BARARIGHAT,2.6
2017,4,April,1,Bihar,3118.0, D/S BHAGALPUR NEAR BARARIGHAT,2.2
2017,5,May,1,Bihar,3118.0, D/S BHAGALPUR NEAR BARARIGHAT,2.8
2017,6,June,1,Bihar,3118.0, D/S BHAGALPUR NEAR BARARIGHAT,2.3
2017,7,July,1,Bihar,3118.0, D/S BHAGALPUR NEAR BARARIGHAT,2.5
2017,9,September,1,Bihar,3118.0, D/S BHAGALPUR NEAR BARARIGHAT,2.4
2017,10,October,2,Bihar,3118.0, D/S BHAGALPUR NEAR BARARIGHAT,2.8
2017,11,November,1,Bihar,3118.0, D/S BHAGALPUR NEAR BARARIGHAT,2.3
2017,12,December,1,Bihar,3118.0, D/S BHAGALPUR NEAR BARARIGHAT,2.7
2017,1,January,1,Bihar,2554.0,"RIVER GANGA D/S CREMINATION GHAT AT SULTANGANJ, BHAGALPUR",2.8
2017,2,February,1,Bihar,2554.0,"RIVER GANGA D/S CREMINATION GHAT AT SULTANGANJ, BHAGALPUR",2.2
2017,3,March,1,Bihar,2554.0,"RIVER GANGA D/S CREMINATION GHAT AT SULTANGANJ, BHAGALPUR",2.1
2017,4,April,1,Bihar,2554.0,"RIVER GANGA D/S CREMINATION GHAT AT SULTANGANJ, BHAGALPUR",2.0
2017,5,May,1,Bihar,2554.0,"RIVER GANGA D/S CREMINATION GHAT AT SULTANGANJ, BHAGALPUR",2.9
2017,6,June,1,Bihar,2554.0,"RIVER GANGA D/S CREMINATION GHAT AT SULTANGANJ, BHAGALPUR",2.7
2017,7,July,1,Bihar,2554.0,"RIVER GANGA D/S CREMINATION GHAT AT SULTANGANJ, BHAGALPUR",2.9
2017,8,August,1,Bihar,2554.0,"RIVER GANGA D/S CREMINATION GHAT AT SULTANGANJ, BHAGALPUR",2.8
2017,9,September,1,Bihar,2554.0,"RIVER GANGA D/S CREMINATION GHAT AT SULTANGANJ, BHAGALPUR",2.5
2017,10,October,1,Bihar,2554.0,"RIVER GANGA D/S CREMINATION GHAT AT SULTANGANJ, BHAGALPUR",2.7
2017,11,November,1,Bihar,2554.0,"RIVER GANGA D/S CREMINATION GHAT AT SULTANGANJ, BHAGALPUR",2.3
2017,12,December,1,Bihar,2554.0,"RIVER GANGA D/S CREMINATION GHAT AT SULTANGANJ, BHAGALPUR",2.7
2017,6,June,1,Bihar,10138.0,"RIVER GANGA AT CHAMPANAGAR, RASIDPUR, BHAGALPUR",2.0
2017,7,July,1,Bihar,10138.0,"RIVER GANGA AT CHAMPANAGAR, RASIDPUR, BHAGALPUR",2.8
2017,9,September,1,Bihar,10138.0,"RIVER GANGA AT CHAMPANAGAR, RASIDPUR, BHAGALPUR",2.2
2017,10,October,1,Bihar,10138.0,"RIVER GANGA AT CHAMPANAGAR, RASIDPUR, BHAGALPUR",2.6
2017,11,November,1,Bihar,10138.0,"RIVER GANGA AT CHAMPANAGAR, RASIDPUR, BHAGALPUR",1.8
2017,12,December,1,Bihar,10138.0,"RIVER GANGA AT CHAMPANAGAR, RASIDPUR, BHAGALPUR",2.6
2017,1,January,1,Bihar,1819.0,"RIVER GANGA AT BHAGALPUR, OPP. KUPPA GHAT",1.9
2017,2,February,1,Bihar,1819.0,"RIVER GANGA AT BHAGALPUR, OPP. KUPPA GHAT",2.4
2017,3,March,1,Bihar,1819.0,"RIVER GANGA AT BHAGALPUR, OPP. KUPPA GHAT",1.9
2017,4,April,1,Bihar,1819.0,"RIVER GANGA AT BHAGALPUR, OPP. KUPPA GHAT",2.4
2017,5,May,1,Bihar,1819.0,"RIVER GANGA AT BHAGALPUR, OPP. KUPPA GHAT",2.7
2017,6,June,1,Bihar,1819.0,"RIVER GANGA AT BHAGALPUR, OPP. KUPPA GHAT",2.4
2017,7,July,1,Bihar,1819.0,"RIVER GANGA AT BHAGALPUR, OPP. KUPPA GHAT",2.6
2017,9,September,1,Bihar,1819.0,"RIVER GANGA AT BHAGALPUR, OPP. KUPPA GHAT",2.6
